TimeStamp,PresentDOD0,CurrentCapacity,IsCharging,Temperature,Amperage,InstantAmperage,Voltage,StateOfCharge,ChargeAccum,ResScale,RSS,ITMiscStatus
2023-02-02 23:03:27,5062,72,0,3250,-359,-284,4059,69,9,1075,65,1
2023-02-02 23:08:27,5160,68,0,3269,-89,-95,4064,68,49,1050,64,1
2023-02-02 23:28:26,6083,65,0,3609,-1591,-1312,3956,62,171,983,72,1
2023-02-02 23:33:27,6252,64,0,3529,-1267,-907,3968,61,225,1054,75,3
