TimeStamp,FamilyCode,ExternalConnected,AppleRawExternalConnected,ChargingOverride,NotChargingReason,VacVoltageLimit
2023-02-19 18:05:34,-536854519,1,1,0,0,4450
2023-02-19 18:24:35,,0,0,0,0,4450
2023-02-19 19:40:32,-536723453,1,1,0,128,4450
2023-02-19 19:40:36,,0,0,0,128,4450
2023-02-19 20:56:37,-536723453,1,1,0,128,4450
2023-02-19 20:56:49,,0,0,0,128,4450
2023-02-19 20:58:19,-536723453,1,1,0,128,4450
2023-02-19 21:01:31,,0,0,0,128,4450
