TimeStamp,FamilyCode,ExternalConnected,AppleRawExternalConnected,ChargingOverride,NotChargingReason,VacVoltageLimit
2023-02-19 22:03:27,,1,1,,0,4450
2023-02-19 22:03:34,,0,0,0,0,4450
2023-02-19 22:03:56,-536854524,1,1,0,128,4450
2023-02-19 22:07:00,,0,0,0,0,4450
