TimeStamp,PresentDOD0,CurrentCapacity,IsCharging,Temperature,Amperage,InstantAmperage,Voltage,StateOfCharge,ChargeAccum,ResScale,RSS,ITMiscStatus
2023-02-03 16:32:27,6258,65,0,1809,-789,-927,3978,62,282,499,184,3072
2023-02-03 16:37:27,6520,62,0,2729,-502,-494,3917,59,331,1376,111,3073
2023-02-03 16:42:28,6745,61,0,2650,-505,-496,3895,58,373,1398,121,3083
2023-02-03 16:47:27,6972,60,0,2700,-515,-506,3880,57,416,1491,112,3084
